@relation testset

@attribute apk_size numeric
@attribute dex_size numeric
@attribute min_andrversion numeric
@attribute max_andrversion numeric
@attribute target_andrversion numeric
@attribute installLocation numeric
@attribute security {-1,0}
@attribute methodCount numeric
@attribute classCount numeric
@attribute crypto_count numeric
@attribute dynCode_count numeric
@attribute native_count numeric
@attribute reflect_count numeric
@attribute sendSMS {1,0}
@attribute deleteSMS {1,0}
@attribute interruptSMS {1,0}
@attribute httpPost {1,0}
@attribute deviceId {1,0}
@attribute simCountry {1,0}
@attribute installedPkg {1,0}
@attribute loadOtherCode {1,0}
@attribute subprocess {1,0}
@attribute executeOtherCode {1,0}
@attribute jni {1,0}
@attribute unix {1,0}
@attribute buttonCount numeric
@attribute TextViewCount numeric
@attribute EditViewCount numeric
@attribute ImageButtonCount numeric
@attribute CheckBoxCount numeric
@attribute RadioGroupCount numeric
@attribute RadioButtonCount numeric
@attribute ToastCount numeric
@attribute SpinnerCount numeric
@attribute ListViewCount numeric
@attribute fileCount numeric
@attribute INTERNET {1,0}
@attribute SET_DEBUG_APP {1,0}
@attribute MODIFY_PHONE_STATE {1,0}
@attribute RECORD_AUDIO {1,0}
@attribute RECEIVE_BOOT_COMPLETED {1,0}
@attribute RECEIVE_MMS {1,0}
@attribute RECEIVE_SMS {1,0}
@attribute RECEIVE_WAP_PUSH {1,0}
@attribute SEND_SMS {1,0}
@attribute CALL_PHONE {1,0}
@attribute CALL_PRIVILEGED {1,0}
@attribute PROCESS_OUTGOING_CALLS {1,0}
@attribute READ_CALL_LOG {1,0}
@attribute READ_EXTERNAL_STORAGE {1,0}
@attribute READ_LOGS {1,0}
@attribute ACCESS_COARSE_LOCATION {1,0}
@attribute ACCESS_FINE_LOCATION {1,0}
@attribute BLUETOOTH {1,0}
@attribute CAMERA {1,0}
@attribute INSTALL_PACKAGES {1,0}
@attribute NFC {1,0}
@attribute READ_CONTACTS {1,0}
@attribute permissionCount numeric
@attribute activityCount numeric
@attribute serviceCount numeric
@attribute receiverCount numeric
@attribute providerCount numeric
@attribute exportedCount numeric
@attribute hPictureCount numeric
@attribute mPictureCount numeric
@attribute lPictureCount numeric
@attribute xPictureCount numeric
@attribute totalCount numeric

@data
913848,182656,7,0,0,0,0,722,194,0,0,17,5,0,0,0,1,1,0,0,0,1,0,0,0,1,15,0,1,1,0,0,0,0,0,169,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,7,0,0,36,36,36,36,144
5227928,2596220,15,0,22,0,0,15031,2868,0,0,194,46,1,0,0,1,1,0,0,0,1,0,1,0,3,18,0,7,1,0,1,0,0,6,1165,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,6,11,15,0,0,47,42,0,47,136
273700,266388,3,0,0,0,0,1565,298,0,0,27,0,0,0,0,1,1,0,0,0,0,0,1,0,0,17,0,4,0,0,0,0,0,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,4,0,0,0,0,0
574019,569696,8,0,19,0,0,4469,621,0,0,40,30,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,2,0,1,0,0,4,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,77,77,0,76,230
8399463,887672,14,0,21,0,0,5592,845,0,0,72,8,0,0,0,1,1,0,0,0,0,0,0,0,2,34,0,4,1,0,0,0,0,4,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,1,4,3,2,6,15
1342303,2076804,10,0,23,0,0,14125,2321,0,0,73,53,0,0,0,1,0,0,0,0,1,0,0,0,8,19,0,3,1,0,1,0,1,5,388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,52,52,0,52,156
889705,278452,8,0,14,0,0,1687,379,0,0,33,0,0,0,0,1,1,0,1,0,1,0,0,0,18,50,0,3,11,0,0,0,0,6,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,3,0,5,108,1,6,1,116
1427056,1509428,14,0,22,0,0,7312,947,0,0,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,1195,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1181,0,0,0,1181
1581703,277084,8,0,0,0,0,1359,251,0,0,20,3,0,0,0,1,1,0,0,0,1,0,0,0,0,14,0,5,2,0,0,0,0,0,226,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,2,6,0,0,5,5,5,5,20
54593,9540,3,0,0,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
618160,620836,3,0,4,0,0,2920,405,0,0,74,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0
4874275,3587180,15,0,23,0,0,23613,3872,0,0,159,97,0,0,0,1,1,0,0,0,0,0,0,0,7,85,0,2,1,0,1,0,1,7,1176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,27,12,12,1,0,178,170,6,200,554
1149898,1378992,10,0,19,0,0,7106,1234,0,0,67,48,0,0,0,1,1,0,0,0,1,0,0,0,26,27,0,5,1,0,4,0,5,2,196,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,3,7,0,2,38,27,3,27,95
103550,102704,3,0,15,0,0,410,106,0,0,22,4,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,0,3,0,0,0,3
9118801,5452728,9,0,21,0,0,39632,6464,0,0,398,70,0,0,0,1,1,0,1,0,1,0,1,0,22,307,0,4,34,0,5,0,23,45,2036,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,120,18,18,0,0,632,290,15,518,1455
1361114,956660,9,0,9,0,0,5357,885,0,0,151,14,1,0,0,1,1,0,0,0,0,0,0,0,20,19,0,0,2,2,0,0,0,4,292,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,20,26,1,0,25,23,7,7,62
3728780,3706828,14,0,23,0,0,26576,4030,0,0,234,91,0,0,0,1,1,0,0,0,0,0,0,0,9,43,0,4,9,0,1,0,2,9,1171,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,6,4,0,88,81,1,102,272
1787808,2679880,14,0,22,0,0,21367,2880,0,0,179,67,0,0,0,1,1,0,0,0,0,0,1,0,5,31,0,2,2,0,1,0,2,6,455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,56,55,0,56,167
2602475,966124,7,0,0,0,0,5989,876,0,0,128,21,0,0,0,1,1,0,0,0,1,0,1,0,4,77,0,0,3,1,0,0,0,5,657,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9,1,9,0,0,419,2,0,97,518
619645,1270892,8,0,19,0,0,5923,910,0,0,72,16,0,0,0,1,1,0,0,0,0,0,0,0,7,37,0,10,1,1,0,0,0,5,110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,4,0,1,18,13,0,13,44
5269011,3328936,9,0,21,0,0,22936,3472,0,0,170,82,0,0,0,1,1,1,1,0,1,0,0,0,14,41,0,7,2,0,1,0,1,11,1806,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,5,9,2,19,301,300,0,323,924
10675464,1620,14,0,22,0,0,5,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1300,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,66,28,18,2,1,82,47,0,533,662
1658732,3557520,19,0,24,0,0,16807,2033,0,0,106,55,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,2,1,0,1,0,2,9,401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,48,48,0,48,144
1511570,900072,5,0,11,0,0,5491,638,0,0,45,8,0,0,0,0,0,0,1,0,1,0,0,0,2,41,0,1,5,0,1,0,0,1,457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,5,1,0,112,113,15,81,321
46911,39248,3,0,0,0,0,122,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
892749,366436,7,0,16,0,0,1390,214,0,0,24,2,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,84,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,8,3,3,2,0,10,10,0,0,20
7551191,440384,0,0,0,0,0,2009,322,0,0,10,2,0,0,0,0,1,0,0,0,0,0,1,0,1,10,0,2,1,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,8,6,10,3,27
11199614,1286148,8,0,0,0,0,7964,1220,0,0,189,48,0,0,0,1,1,0,1,0,1,0,1,0,50,137,0,0,7,0,0,0,0,15,337,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,28,9,11,6,30,124,8,1,9,142
6278897,7227352,11,0,18,0,0,48591,6498,0,0,534,77,0,0,0,1,1,0,0,0,1,0,1,0,2,106,0,1,4,1,5,0,0,21,742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,264,98,0,97,459
909300,381708,3,0,5,0,0,1972,501,0,0,37,19,1,0,0,1,1,0,1,0,1,0,0,0,37,94,0,0,14,0,0,0,0,14,365,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24,3,10,0,0,57,0,0,0,57
2143811,1697620,15,0,22,0,0,10349,2062,0,0,92,57,0,0,0,1,1,0,0,0,0,0,1,0,3,62,0,6,4,1,3,0,1,7,800,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,13,3,2,0,1,73,70,3,123,269
1226010,1293184,3,0,4,0,0,7041,1079,0,0,137,55,0,0,0,1,1,0,0,0,1,0,0,0,21,30,0,8,0,0,0,0,0,10,240,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16,3,2,0,1,0,0,0,0,0
2863282,2378416,9,0,19,0,0,13637,2390,0,0,74,48,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,2,1,0,1,0,0,1,816,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,1,5,0,0,191,182,1,186,560
882614,985004,3,0,15,0,0,4639,884,0,0,286,7,0,0,0,1,1,0,0,0,0,0,0,0,7,13,0,0,5,0,0,0,4,1,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,1,1,1,4
403164,111916,3,0,8,0,0,464,62,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0
586510,227300,3,0,0,0,0,1014,186,0,0,18,2,0,0,0,1,0,0,0,0,1,0,0,0,5,4,0,6,0,0,0,0,0,2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
768551,137984,4,0,7,0,0,511,97,0,0,6,5,0,0,0,1,1,1,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,28,16,1,0,45
544365,522452,8,0,0,0,0,2748,556,0,0,54,13,0,0,0,1,1,0,1,0,1,0,0,0,13,42,0,2,2,0,0,0,2,12,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18,3,2,0,0,77,23,0,0,100
5322218,2587056,7,0,17,0,0,17430,2767,0,0,372,44,1,0,0,1,1,0,1,0,1,0,1,0,79,149,0,6,6,0,0,0,3,7,818,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,49,8,8,1,2,307,0,0,1,308
359605,633348,4,0,8,0,0,2306,383,0,0,55,2,0,0,0,1,1,0,0,0,1,0,0,0,5,8,0,1,0,0,0,0,0,0,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,7,1,0,9
144721,124104,7,0,0,0,0,486,94,0,0,7,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,6,2,2,0,10
162265,90304,4,0,14,0,0,374,93,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,5,5,0,15
3317348,1791216,9,0,23,0,0,11357,2108,0,0,86,45,0,0,0,1,1,0,0,0,1,0,0,0,14,37,0,6,6,0,1,0,3,8,654,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,19,12,8,0,0,75,74,2,74,225
43048232,7188820,16,0,23,0,0,51782,8328,0,0,275,87,0,0,0,1,0,0,1,0,1,0,1,0,36,139,0,10,8,1,6,0,4,20,3386,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,120,15,12,9,22,521,101,2,496,1120
4810294,3989276,8,0,8,0,0,26516,4123,0,0,384,167,1,0,0,1,1,1,0,0,1,0,1,0,25,60,0,5,27,0,2,0,1,4,488,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,36,2,16,0,0,52,25,1,0,78
83018,20748,3,0,12,0,0,71,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0
3101410,699468,8,0,19,0,0,4603,745,0,0,62,5,0,0,0,1,1,0,0,0,1,0,0,0,2,25,0,4,0,1,0,0,1,3,214,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,1,36,36,2,36,110
15806,6184,7,0,8,0,0,18,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,3
1485809,241180,3,0,8,0,0,1073,167,0,0,21,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,82,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,1,1,1,0,3
6822908,4351664,9,0,19,0,0,752,130,0,0,37,111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1732,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,608,58,16,20,13,61,2,2,727,792
268406,148212,3,0,4,0,0,540,89,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,2,0,0,0,3,0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0
1672064,2196988,21,0,24,0,0,16587,2392,0,0,96,147,0,0,0,1,0,0,0,0,0,0,0,0,6,50,0,7,1,0,1,0,1,6,574,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,3,2,0,0,55,55,1,59,170
17407701,3234556,17,0,22,0,0,19684,4076,0,0,140,35,0,0,0,1,1,1,1,0,1,0,0,0,38,116,0,7,9,0,3,0,2,8,1824,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,29,7,5,4,3,69,58,2,66,195
552240,1742672,9,0,24,0,0,9045,1239,0,0,61,26,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,3,3,3,3,12
100220,112008,3,0,0,0,0,416,77,0,0,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
134009,20988,3,0,0,0,0,57,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,33,2,1,0,36
853956,85332,7,0,15,0,0,297,75,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,137,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,107,1,3,1,112
2701310,3190768,11,0,19,0,0,25101,3377,0,0,296,181,0,0,0,1,1,0,1,0,1,0,1,0,2,31,0,2,1,0,1,0,0,5,430,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,12,4,2,0,1,77,40,0,40,157
1904946,854932,8,0,16,0,0,5280,598,0,0,35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,3,0,6,0,0,2,559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,6,1,1,160,141,5,140,446
35489,32516,3,0,0,0,0,136,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
152795,34252,3,0,0,0,0,116,44,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,1,1,1,0,3
462196,404984,3,0,0,0,0,1784,341,0,0,18,9,0,0,0,1,1,0,0,0,1,0,0,0,1,5,0,2,4,0,0,0,1,2,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,1,1,1,1,4
264827,143968,4,0,0,0,0,625,123,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2,0,0,0,0,0,0,0
1080191,161780,3,0,0,0,0,619,109,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,98,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
27791321,3323412,18,0,24,0,0,16357,1976,0,0,106,55,0,0,0,0,0,0,0,0,1,0,0,0,8,26,0,2,1,0,1,0,2,6,371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,41,41,0,41,123
2115037,788388,4,0,19,0,0,6019,777,0,0,31,28,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,1,0,1,0,0,1,1239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,294,295,2,294,885
1440648,1708672,14,0,21,0,0,12313,1811,0,0,85,46,0,0,0,1,1,0,0,0,0,0,0,0,28,74,0,13,7,0,2,0,2,10,538,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,0,0,67,63,0,67,197
31022,7664,3,7,7,0,0,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
1165793,251080,7,0,7,0,0,1278,305,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,1,3,0,0,30,10,7,4,51
2728045,3235268,7,0,15,0,0,8399,1066,0,0,41,10,0,0,0,1,0,0,0,0,1,0,0,0,4,13,0,1,5,0,1,0,11,4,411,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,24,4,4,0,0,72,69,1,77,219
1835065,1531628,8,0,22,0,0,8008,1305,0,0,174,37,0,0,0,1,1,0,1,0,0,0,0,0,8,27,0,6,1,0,1,0,0,3,545,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,9,0,15,42,157,4,127,330
314941,319356,14,0,18,0,0,1848,377,0,0,27,3,0,0,0,1,1,0,0,0,0,0,0,0,0,21,0,4,1,0,0,0,0,3,75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,9,4,3,3,4,14
7176699,1471808,14,0,19,0,0,9739,1787,0,0,214,14,0,0,0,1,1,1,1,0,1,0,0,0,10,133,0,7,1,0,0,0,1,11,947,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,23,9,4,0,1,15,1,0,2,18
2606921,3534684,10,0,20,0,0,26018,4153,0,0,201,37,0,0,0,1,1,0,1,0,0,0,0,0,2,33,0,5,3,0,1,0,0,3,564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,7,1,1,107,107,0,107,321
202482,189020,3,0,0,0,0,685,119,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,4,12,0,8,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,0,0,0,0,0,0
976138,330892,8,0,21,0,0,1739,330,0,0,30,7,0,0,0,1,1,0,0,0,1,0,0,0,4,32,0,4,17,0,5,0,0,1,238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,1,32,32,32,32,128
106353,181632,3,0,9,0,0,757,142,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,0,0,0,0,0
709322,333884,7,0,0,0,0,2469,280,0,0,20,2,0,0,0,0,0,0,0,0,1,0,0,0,2,31,0,0,0,0,0,0,3,1,234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,71,48,11,23,153
1794173,1383312,10,0,17,0,0,7456,1062,0,0,49,21,0,0,0,1,1,0,1,0,1,0,0,0,107,48,0,155,13,2,11,0,0,9,949,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46,24,29,0,15,248,110,21,234,613
323512,664100,3,0,0,0,0,3262,433,0,0,117,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
3144277,2279868,14,0,21,0,0,14417,1916,0,0,79,58,0,0,0,0,0,0,0,0,1,0,0,0,3,24,0,7,3,0,1,0,4,5,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,0,0,255,255,2,260,772
927227,1111568,3,0,12,0,0,2902,646,0,0,32,63,0,0,0,1,1,1,1,0,1,0,0,0,0,8,0,1,4,0,0,0,0,12,161,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,33,7,8,0,0,14,0,0,0,14
10309403,3344004,9,0,14,0,0,20201,2971,0,0,270,58,0,0,0,1,1,1,0,0,1,0,1,0,35,44,0,22,6,0,1,0,0,4,1687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,1,1,0,285,362,100,379,1126
846025,587516,8,0,10,0,0,3301,511,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,309,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,85,82,0,0,167
562207,142264,7,12,10,0,0,692,118,0,0,29,29,0,0,0,0,1,0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,1,0,192,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,9,1,5,0,0,0,0,0,0,0
1475760,1617744,14,0,14,0,0,8244,1028,0,0,172,8,1,0,0,1,1,0,0,0,1,0,0,0,14,86,0,15,23,0,0,0,26,16,773,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4,2,3,0,0,0,0,0,51,51
8732284,2673184,16,0,19,0,0,18662,3321,0,0,292,78,0,0,0,1,1,0,0,0,1,0,1,0,5,48,0,9,0,0,0,0,1,6,1386,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,16,6,1,3,1,44,39,1,96,180
862718,711200,8,0,23,0,0,5872,829,0,0,42,29,0,0,0,0,0,0,0,0,1,0,0,0,3,20,0,2,1,0,1,0,1,5,370,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3,1,1,0,0,47,47,0,47,141
495439,269588,3,0,11,0,0,1168,233,0,0,22,7,0,0,0,1,1,0,0,0,1,0,0,0,1,8,0,1,0,0,0,0,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,0,0,4,4,6,0,14
7230120,8016260,15,0,23,0,0,50270,8234,0,0,564,147,0,0,0,1,1,1,1,0,0,0,0,0,7,101,0,20,10,0,14,0,2,12,2618,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,7,8,2,0,499,506,0,486,1491
